subject,predicate,object
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Education, Culture, Sport, Science and Technology"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Education, Culture and Sport"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/environment,http://www.w3.org/2004/02/skos/core#prefLabel,environment
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/2004/02/skos/core#notation,educationAndScience
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/title,OGD Kategorien
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#prefLabel,Arbeit
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/finance,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#prefLabel,Land- und Forstwirtschaft
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#prefLabel,Verwaltung und Politik
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/description,"Kategorisierung des Datensatzes, Dienstes oder Dokuments nach OGD Austria."
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/transport,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Health
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#notation,population
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://purl.org/dc/terms/conformsTo,http://inspire.ec.europa.eu/applicationschema/base2
